"completion_code","question_index","response","subscale"
"qqsdhoaq",7,6,"trust"
"qqsdhoaq",8,6,"trust"
"qqsdhoaq",9,6,"mistrust"
"qqsdhoaq",10,3,"catch"
"qqsdhoaq",11,6,"mistrust"
"qqsdhoaq",12,6,"credulity"
"qqsdhoaq",13,6,"credulity"
"qqsdhoaq",14,6,"trust"
"qqsdhoaq",15,4,"mistrust"
"qqsdhoaq",16,5,"credulity"
"g7ndke5p",1,5,"trust"
"g7ndke5p",2,5,"trust"
"g7ndke5p",3,4,"mistrust"
"g7ndke5p",4,0,"mistrust"
"g7ndke5p",5,0,"credulity"
"g7ndke5p",6,0,"credulity"
"g7ndke5p",7,3,"trust"
"g7ndke5p",8,4,"trust"
"g7ndke5p",9,1,"mistrust"
"g7ndke5p",10,3,"catch"
"g7ndke5p",11,1,"mistrust"
"g7ndke5p",12,1,"credulity"
"g7ndke5p",13,0,"credulity"
"g7ndke5p",14,0,"trust"
"g7ndke5p",15,1,"mistrust"
"g7ndke5p",16,2,"credulity"
"3ytrl1h3",1,4,"trust"
"3ytrl1h3",2,6,"trust"
"3ytrl1h3",3,3,"mistrust"
"3ytrl1h3",4,4,"mistrust"
"3ytrl1h3",5,1,"credulity"
"3ytrl1h3",6,2,"credulity"
"3ytrl1h3",7,5,"trust"
"3ytrl1h3",8,6,"trust"
"3ytrl1h3",9,4,"mistrust"
"3ytrl1h3",10,3,"catch"
"3ytrl1h3",11,2,"mistrust"
"3ytrl1h3",12,3,"credulity"
"3ytrl1h3",13,2,"credulity"
"3ytrl1h3",14,5,"trust"
"3ytrl1h3",15,2,"mistrust"
"3ytrl1h3",16,4,"credulity"
"j8p1j8bt",1,6,"trust"
"j8p1j8bt",2,6,"trust"
"j8p1j8bt",3,5,"mistrust"
"j8p1j8bt",4,1,"mistrust"
"j8p1j8bt",5,2,"credulity"
"j8p1j8bt",6,1,"credulity"
"j8p1j8bt",7,6,"trust"
"j8p1j8bt",8,5,"trust"
"j8p1j8bt",9,5,"mistrust"
"j8p1j8bt",10,3,"catch"
"j8p1j8bt",11,0,"mistrust"
"j8p1j8bt",12,0,"credulity"
"j8p1j8bt",13,0,"credulity"
"j8p1j8bt",14,5,"trust"
"j8p1j8bt",15,0,"mistrust"
"j8p1j8bt",16,4,"credulity"
"pje27l95",1,6,"trust"
"pje27l95",2,3,"trust"
"pje27l95",3,2,"mistrust"
"pje27l95",4,4,"mistrust"
"pje27l95",5,6,"credulity"
"pje27l95",6,3,"credulity"
"pje27l95",7,6,"trust"
"pje27l95",8,2,"trust"
"pje27l95",9,6,"mistrust"
"pje27l95",10,2,"catch"
"pje27l95",11,5,"mistrust"
"pje27l95",12,6,"credulity"
"pje27l95",13,6,"credulity"
"pje27l95",14,3,"trust"
"pje27l95",15,5,"mistrust"
"pje27l95",16,3,"credulity"
"vezaobqf",1,1,"trust"
"vezaobqf",2,5,"trust"
"vezaobqf",3,4,"mistrust"
"vezaobqf",4,0,"mistrust"
"vezaobqf",5,0,"credulity"
"vezaobqf",6,0,"credulity"
"vezaobqf",7,4,"trust"
"vezaobqf",8,5,"trust"
"vezaobqf",9,5,"mistrust"
"vezaobqf",10,3,"catch"
"vezaobqf",11,0,"mistrust"
"vezaobqf",12,0,"credulity"
"vezaobqf",13,0,"credulity"
"vezaobqf",14,5,"trust"
"vezaobqf",15,1,"mistrust"
"vezaobqf",16,1,"credulity"
"1p4xgcv2",1,5,"trust"
"1p4xgcv2",2,5,"trust"
"1p4xgcv2",3,3,"mistrust"
"1p4xgcv2",4,4,"mistrust"
"1p4xgcv2",5,3,"credulity"
"1p4xgcv2",6,4,"credulity"
"1p4xgcv2",7,4,"trust"
"1p4xgcv2",8,4,"trust"
"1p4xgcv2",9,5,"mistrust"
"1p4xgcv2",10,3,"catch"
"1p4xgcv2",11,6,"mistrust"
"1p4xgcv2",12,5,"credulity"
"1p4xgcv2",13,4,"credulity"
"1p4xgcv2",14,4,"trust"
"1p4xgcv2",15,2,"mistrust"
"1p4xgcv2",16,4,"credulity"
"73nj39v8",1,1,"trust"
"73nj39v8",2,1,"trust"
"73nj39v8",3,6,"mistrust"
"73nj39v8",4,2,"mistrust"
"73nj39v8",5,0,"credulity"
"73nj39v8",6,1,"credulity"
"73nj39v8",7,2,"trust"
"73nj39v8",8,4,"trust"
"73nj39v8",9,4,"mistrust"
"73nj39v8",10,3,"catch"
"73nj39v8",11,1,"mistrust"
"73nj39v8",12,0,"credulity"
"73nj39v8",13,0,"credulity"
"73nj39v8",14,1,"trust"
"73nj39v8",15,1,"mistrust"
"73nj39v8",16,1,"credulity"
"wqp4kgnn",1,5,"trust"
"wqp4kgnn",2,5,"trust"
"wqp4kgnn",3,4,"mistrust"
"wqp4kgnn",4,2,"mistrust"
"wqp4kgnn",5,0,"credulity"
"wqp4kgnn",6,0,"credulity"
"wqp4kgnn",7,5,"trust"
"wqp4kgnn",8,6,"trust"
"wqp4kgnn",9,4,"mistrust"
"wqp4kgnn",10,3,"catch"
"wqp4kgnn",11,5,"mistrust"
"wqp4kgnn",12,1,"credulity"
"wqp4kgnn",13,0,"credulity"
"wqp4kgnn",14,5,"trust"
"wqp4kgnn",15,1,"mistrust"
"wqp4kgnn",16,4,"credulity"
"1rfyqzvl",1,5,"trust"
"1rfyqzvl",2,5,"trust"
"1rfyqzvl",3,2,"mistrust"
"1rfyqzvl",4,3,"mistrust"
"1rfyqzvl",5,3,"credulity"
"1rfyqzvl",6,3,"credulity"
"1rfyqzvl",7,5,"trust"
"1rfyqzvl",8,5,"trust"
"1rfyqzvl",9,3,"mistrust"
"1rfyqzvl",10,3,"catch"
"1rfyqzvl",11,4,"mistrust"
"1rfyqzvl",12,2,"credulity"
"1rfyqzvl",13,2,"credulity"
"1rfyqzvl",14,4,"trust"
"1rfyqzvl",15,2,"mistrust"
"1rfyqzvl",16,5,"credulity"
"vlbgtrd6",1,4,"trust"
"vlbgtrd6",2,4,"trust"
"vlbgtrd6",3,5,"mistrust"
"vlbgtrd6",4,3,"mistrust"
"vlbgtrd6",5,2,"credulity"
"vlbgtrd6",6,4,"credulity"
"vlbgtrd6",7,3,"trust"
"vlbgtrd6",8,4,"trust"
"vlbgtrd6",9,3,"mistrust"
"vlbgtrd6",10,3,"catch"
"vlbgtrd6",11,4,"mistrust"
"vlbgtrd6",12,2,"credulity"
"vlbgtrd6",13,4,"credulity"
"vlbgtrd6",14,3,"trust"
"vlbgtrd6",15,4,"mistrust"
"vlbgtrd6",16,3,"credulity"
"5783rgu8",1,5,"trust"
"5783rgu8",2,3,"trust"
"5783rgu8",3,2,"mistrust"
"5783rgu8",4,5,"mistrust"
"5783rgu8",5,1,"credulity"
"5783rgu8",6,1,"credulity"
"5783rgu8",7,1,"trust"
"5783rgu8",8,3,"trust"
"5783rgu8",9,1,"mistrust"
"5783rgu8",10,3,"catch"
"5783rgu8",11,1,"mistrust"
"5783rgu8",12,1,"credulity"
"5783rgu8",13,1,"credulity"
"5783rgu8",14,5,"trust"
"5783rgu8",15,1,"mistrust"
"5783rgu8",16,3,"credulity"
"aryq12pr",1,5,"trust"
"aryq12pr",2,6,"trust"
"aryq12pr",3,5,"mistrust"
"aryq12pr",4,1,"mistrust"
"aryq12pr",5,4,"credulity"
"aryq12pr",6,4,"credulity"
"aryq12pr",7,6,"trust"
"aryq12pr",8,4,"trust"
"aryq12pr",9,4,"mistrust"
"aryq12pr",10,3,"catch"
"aryq12pr",11,1,"mistrust"
"aryq12pr",12,0,"credulity"
"aryq12pr",13,1,"credulity"
"aryq12pr",14,6,"trust"
"aryq12pr",15,1,"mistrust"
"aryq12pr",16,1,"credulity"
"qe5e38dy",1,6,"trust"
"qe5e38dy",2,6,"trust"
"qe5e38dy",3,4,"mistrust"
"qe5e38dy",4,5,"mistrust"
"qe5e38dy",5,0,"credulity"
"qe5e38dy",6,4,"credulity"
"qe5e38dy",7,5,"trust"
"qe5e38dy",8,5,"trust"
"qe5e38dy",9,5,"mistrust"
"qe5e38dy",10,3,"catch"
"qe5e38dy",11,4,"mistrust"
"qe5e38dy",12,4,"credulity"
"qe5e38dy",13,2,"credulity"
"qe5e38dy",14,5,"trust"
"qe5e38dy",15,5,"mistrust"
"qe5e38dy",16,5,"credulity"
"rovbg9xl",1,5,"trust"
"rovbg9xl",2,5,"trust"
"rovbg9xl",3,2,"mistrust"
"rovbg9xl",4,2,"mistrust"
"rovbg9xl",5,2,"credulity"
"rovbg9xl",6,1,"credulity"
"rovbg9xl",7,5,"trust"
"rovbg9xl",8,5,"trust"
"rovbg9xl",9,3,"mistrust"
"rovbg9xl",10,3,"catch"
"rovbg9xl",11,4,"mistrust"
"rovbg9xl",12,1,"credulity"
"rovbg9xl",13,2,"credulity"
"rovbg9xl",14,6,"trust"
"rovbg9xl",15,2,"mistrust"
"rovbg9xl",16,0,"credulity"
"yg4kx7h7",1,5,"trust"
"yg4kx7h7",2,6,"trust"
"yg4kx7h7",3,4,"mistrust"
"yg4kx7h7",4,2,"mistrust"
"yg4kx7h7",5,5,"credulity"
"yg4kx7h7",6,4,"credulity"
"yg4kx7h7",7,5,"trust"
"yg4kx7h7",8,5,"trust"
"yg4kx7h7",9,6,"mistrust"
"yg4kx7h7",10,3,"catch"
"yg4kx7h7",11,2,"mistrust"
"yg4kx7h7",12,6,"credulity"
"yg4kx7h7",13,6,"credulity"
"yg4kx7h7",14,5,"trust"
"yg4kx7h7",15,3,"mistrust"
"yg4kx7h7",16,6,"credulity"
"m2gt677r",1,2,"trust"
"m2gt677r",2,3,"trust"
"m2gt677r",3,5,"mistrust"
"m2gt677r",4,4,"mistrust"
"m2gt677r",5,0,"credulity"
"m2gt677r",6,1,"credulity"
"m2gt677r",7,2,"trust"
"m2gt677r",8,4,"trust"
"m2gt677r",9,5,"mistrust"
"m2gt677r",10,3,"catch"
"m2gt677r",11,3,"mistrust"
"m2gt677r",12,1,"credulity"
"m2gt677r",13,0,"credulity"
"m2gt677r",14,3,"trust"
"m2gt677r",15,5,"mistrust"
"m2gt677r",16,1,"credulity"
"q50cay2n",1,4,"trust"
"q50cay2n",2,5,"trust"
"q50cay2n",3,3,"mistrust"
"q50cay2n",4,5,"mistrust"
"q50cay2n",5,1,"credulity"
"q50cay2n",6,3,"credulity"
"q50cay2n",7,5,"trust"
"q50cay2n",8,6,"trust"
"q50cay2n",9,6,"mistrust"
"q50cay2n",10,3,"catch"
"q50cay2n",11,5,"mistrust"
"q50cay2n",12,4,"credulity"
"q50cay2n",13,2,"credulity"
"q50cay2n",14,4,"trust"
"q50cay2n",15,2,"mistrust"
"q50cay2n",16,5,"credulity"
"3px58snn",1,5,"trust"
"3px58snn",2,6,"trust"
"3px58snn",3,3,"mistrust"
"3px58snn",4,2,"mistrust"
"3px58snn",5,0,"credulity"
"3px58snn",6,0,"credulity"
"3px58snn",7,5,"trust"
"3px58snn",8,6,"trust"
"3px58snn",9,4,"mistrust"
"3px58snn",10,3,"catch"
"3px58snn",11,3,"mistrust"
"3px58snn",12,0,"credulity"
"3px58snn",13,0,"credulity"
"3px58snn",14,4,"trust"
"3px58snn",15,1,"mistrust"
"3px58snn",16,4,"credulity"
"pt4fljw4",1,4,"trust"
"pt4fljw4",2,5,"trust"
"pt4fljw4",3,4,"mistrust"
"pt4fljw4",4,4,"mistrust"
"pt4fljw4",5,4,"credulity"
"pt4fljw4",6,3,"credulity"
"pt4fljw4",7,5,"trust"
"pt4fljw4",8,5,"trust"
"pt4fljw4",9,3,"mistrust"
"pt4fljw4",10,3,"catch"
"pt4fljw4",11,1,"mistrust"
"pt4fljw4",12,3,"credulity"
"pt4fljw4",13,4,"credulity"
"pt4fljw4",14,2,"trust"
"pt4fljw4",15,2,"mistrust"
"pt4fljw4",16,5,"credulity"
"ntupqwb6",1,4,"trust"
"ntupqwb6",2,2,"trust"
"ntupqwb6",3,1,"mistrust"
"ntupqwb6",4,5,"mistrust"
"ntupqwb6",5,4,"credulity"
"ntupqwb6",6,5,"credulity"
"ntupqwb6",7,1,"trust"
"ntupqwb6",8,4,"trust"
"ntupqwb6",9,6,"mistrust"
"ntupqwb6",10,3,"catch"
"ntupqwb6",11,1,"mistrust"
"ntupqwb6",12,1,"credulity"
"ntupqwb6",13,5,"credulity"
"ntupqwb6",14,2,"trust"
"ntupqwb6",15,1,"mistrust"
"ntupqwb6",16,5,"credulity"
"ap8dgzkf",1,4,"trust"
"ap8dgzkf",2,6,"trust"
"ap8dgzkf",3,6,"mistrust"
"ap8dgzkf",4,4,"mistrust"
"ap8dgzkf",5,0,"credulity"
"ap8dgzkf",6,0,"credulity"
"ap8dgzkf",7,5,"trust"
"ap8dgzkf",8,6,"trust"
"ap8dgzkf",9,5,"mistrust"
"ap8dgzkf",10,3,"catch"
"ap8dgzkf",11,5,"mistrust"
"ap8dgzkf",12,4,"credulity"
"ap8dgzkf",13,1,"credulity"
"ap8dgzkf",14,6,"trust"
"ap8dgzkf",15,2,"mistrust"
"ap8dgzkf",16,5,"credulity"
"krveh035",1,4,"trust"
"krveh035",2,2,"trust"
"krveh035",3,4,"mistrust"
"krveh035",4,3,"mistrust"
"krveh035",5,4,"credulity"
"krveh035",6,2,"credulity"
"krveh035",7,4,"trust"
"krveh035",8,4,"trust"
"krveh035",9,6,"mistrust"
"krveh035",10,3,"catch"
"krveh035",11,4,"mistrust"
"krveh035",12,1,"credulity"
"krveh035",13,2,"credulity"
"krveh035",14,4,"trust"
"krveh035",15,2,"mistrust"
"krveh035",16,2,"credulity"
"df9st6eu",1,3,"trust"
"df9st6eu",2,5,"trust"
"df9st6eu",3,5,"mistrust"
"df9st6eu",4,5,"mistrust"
"df9st6eu",5,1,"credulity"
"df9st6eu",6,5,"credulity"
"df9st6eu",7,6,"trust"
"df9st6eu",8,6,"trust"
"df9st6eu",9,5,"mistrust"
"df9st6eu",10,3,"catch"
"df9st6eu",11,2,"mistrust"
"df9st6eu",12,3,"credulity"
"df9st6eu",13,3,"credulity"
"df9st6eu",14,4,"trust"
"df9st6eu",15,3,"mistrust"
"df9st6eu",16,6,"credulity"
"50g5axl7",1,4,"trust"
"50g5axl7",2,5,"trust"
"50g5axl7",3,4,"mistrust"
"50g5axl7",4,4,"mistrust"
"50g5axl7",5,0,"credulity"
"50g5axl7",6,3,"credulity"
"50g5axl7",7,5,"trust"
"50g5axl7",8,5,"trust"
"50g5axl7",9,4,"mistrust"
"50g5axl7",10,3,"catch"
"50g5axl7",11,3,"mistrust"
"50g5axl7",12,4,"credulity"
"50g5axl7",13,2,"credulity"
"50g5axl7",14,4,"trust"
"50g5axl7",15,2,"mistrust"
"50g5axl7",16,4,"credulity"
"kp5g0w9j",1,5,"trust"
"kp5g0w9j",2,5,"trust"
"kp5g0w9j",3,4,"mistrust"
"kp5g0w9j",4,5,"mistrust"
"kp5g0w9j",5,1,"credulity"
"kp5g0w9j",6,1,"credulity"
"kp5g0w9j",7,4,"trust"
"kp5g0w9j",8,5,"trust"
"kp5g0w9j",9,5,"mistrust"
"kp5g0w9j",10,3,"catch"
"kp5g0w9j",11,4,"mistrust"
"kp5g0w9j",12,3,"credulity"
"kp5g0w9j",13,2,"credulity"
"kp5g0w9j",14,5,"trust"
"kp5g0w9j",15,4,"mistrust"
"kp5g0w9j",16,5,"credulity"
"4sag15hy",1,1,"trust"
"4sag15hy",2,4,"trust"
"4sag15hy",3,5,"mistrust"
"4sag15hy",4,4,"mistrust"
"4sag15hy",5,0,"credulity"
"4sag15hy",6,0,"credulity"
"4sag15hy",7,4,"trust"
"4sag15hy",8,5,"trust"
"4sag15hy",9,5,"mistrust"
"4sag15hy",10,3,"catch"
"4sag15hy",11,4,"mistrust"
"4sag15hy",12,1,"credulity"
"4sag15hy",13,0,"credulity"
"4sag15hy",14,1,"trust"
"4sag15hy",15,2,"mistrust"
"4sag15hy",16,5,"credulity"
"s7h1nzq6",1,4,"trust"
"s7h1nzq6",2,5,"trust"
"s7h1nzq6",3,2,"mistrust"
"s7h1nzq6",4,3,"mistrust"
"s7h1nzq6",5,0,"credulity"
"s7h1nzq6",6,0,"credulity"
"s7h1nzq6",7,4,"trust"
"s7h1nzq6",8,5,"trust"
"s7h1nzq6",9,5,"mistrust"
"s7h1nzq6",10,3,"catch"
"s7h1nzq6",11,4,"mistrust"
"s7h1nzq6",12,2,"credulity"
"s7h1nzq6",13,1,"credulity"
"s7h1nzq6",14,5,"trust"
"s7h1nzq6",15,3,"mistrust"
"s7h1nzq6",16,1,"credulity"
"xxtddo3m",1,4,"trust"
"xxtddo3m",2,4,"trust"
"xxtddo3m",3,4,"mistrust"
"xxtddo3m",4,5,"mistrust"
"xxtddo3m",5,1,"credulity"
"xxtddo3m",6,2,"credulity"
"xxtddo3m",7,4,"trust"
"xxtddo3m",8,5,"trust"
"xxtddo3m",9,4,"mistrust"
"xxtddo3m",10,3,"catch"
"xxtddo3m",11,3,"mistrust"
"xxtddo3m",12,4,"credulity"
"xxtddo3m",13,2,"credulity"
"xxtddo3m",14,4,"trust"
"xxtddo3m",15,2,"mistrust"
"xxtddo3m",16,4,"credulity"
"ja3pylvg",1,1,"trust"
"ja3pylvg",2,4,"trust"
"ja3pylvg",3,6,"mistrust"
"ja3pylvg",4,5,"mistrust"
"ja3pylvg",5,1,"credulity"
"ja3pylvg",6,1,"credulity"
"ja3pylvg",7,5,"trust"
"ja3pylvg",8,5,"trust"
"ja3pylvg",9,5,"mistrust"
"ja3pylvg",10,3,"catch"
"ja3pylvg",11,4,"mistrust"
"ja3pylvg",12,1,"credulity"
"ja3pylvg",13,0,"credulity"
"ja3pylvg",14,4,"trust"
"ja3pylvg",15,1,"mistrust"
"ja3pylvg",16,5,"credulity"
"k2wg5gg3",1,5,"trust"
"k2wg5gg3",2,5,"trust"
"k2wg5gg3",3,3,"mistrust"
"k2wg5gg3",4,4,"mistrust"
"k2wg5gg3",5,1,"credulity"
"k2wg5gg3",6,1,"credulity"
"k2wg5gg3",7,5,"trust"
"k2wg5gg3",8,5,"trust"
"k2wg5gg3",9,5,"mistrust"
"k2wg5gg3",10,3,"catch"
"k2wg5gg3",11,1,"mistrust"
"k2wg5gg3",12,4,"credulity"
"k2wg5gg3",13,2,"credulity"
"k2wg5gg3",14,5,"trust"
"k2wg5gg3",15,1,"mistrust"
"k2wg5gg3",16,4,"credulity"
"cg3m01mg",1,5,"trust"
"cg3m01mg",2,6,"trust"
"cg3m01mg",3,6,"mistrust"
"cg3m01mg",4,5,"mistrust"
"cg3m01mg",5,4,"credulity"
"cg3m01mg",6,5,"credulity"
"cg3m01mg",7,5,"trust"
"cg3m01mg",8,6,"trust"
"cg3m01mg",9,6,"mistrust"
"cg3m01mg",10,3,"catch"
"cg3m01mg",11,5,"mistrust"
"cg3m01mg",12,4,"credulity"
"cg3m01mg",13,5,"credulity"
"cg3m01mg",14,5,"trust"
"cg3m01mg",15,2,"mistrust"
"cg3m01mg",16,5,"credulity"
"o7czn20k",1,1,"trust"
"o7czn20k",2,2,"trust"
"o7czn20k",3,6,"mistrust"
"o7czn20k",4,3,"mistrust"
"o7czn20k",5,0,"credulity"
"o7czn20k",6,0,"credulity"
"o7czn20k",7,1,"trust"
"o7czn20k",8,3,"trust"
"o7czn20k",9,5,"mistrust"
"o7czn20k",10,3,"catch"
"o7czn20k",11,2,"mistrust"
"o7czn20k",12,1,"credulity"
"o7czn20k",13,0,"credulity"
"o7czn20k",14,1,"trust"
"o7czn20k",15,3,"mistrust"
"o7czn20k",16,4,"credulity"
"naxa53zt",1,4,"trust"
"naxa53zt",2,3,"trust"
"naxa53zt",3,6,"mistrust"
"naxa53zt",4,6,"mistrust"
"naxa53zt",5,6,"credulity"
"naxa53zt",6,4,"credulity"
"naxa53zt",7,5,"trust"
"naxa53zt",8,6,"trust"
"naxa53zt",9,6,"mistrust"
"naxa53zt",10,3,"catch"
"naxa53zt",11,6,"mistrust"
"naxa53zt",12,6,"credulity"
"naxa53zt",13,6,"credulity"
"naxa53zt",14,2,"trust"
"naxa53zt",15,3,"mistrust"
"naxa53zt",16,3,"credulity"
"bgzp5qyh",1,4,"trust"
"bgzp5qyh",2,5,"trust"
"bgzp5qyh",3,4,"mistrust"
"bgzp5qyh",4,3,"mistrust"
"bgzp5qyh",5,0,"credulity"
"bgzp5qyh",6,0,"credulity"
"bgzp5qyh",7,4,"trust"
"bgzp5qyh",8,5,"trust"
"bgzp5qyh",9,3,"mistrust"
"bgzp5qyh",10,3,"catch"
"bgzp5qyh",11,1,"mistrust"
"bgzp5qyh",12,1,"credulity"
"bgzp5qyh",13,0,"credulity"
"bgzp5qyh",14,4,"trust"
"bgzp5qyh",15,2,"mistrust"
"bgzp5qyh",16,1,"credulity"
"udpk2omf",1,4,"trust"
"udpk2omf",2,5,"trust"
"udpk2omf",3,5,"mistrust"
"udpk2omf",4,3,"mistrust"
"udpk2omf",5,1,"credulity"
"udpk2omf",6,1,"credulity"
"udpk2omf",7,3,"trust"
"udpk2omf",8,4,"trust"
"udpk2omf",9,5,"mistrust"
"udpk2omf",10,3,"catch"
"udpk2omf",11,5,"mistrust"
"udpk2omf",12,3,"credulity"
"udpk2omf",13,2,"credulity"
"udpk2omf",14,4,"trust"
"udpk2omf",15,3,"mistrust"
"udpk2omf",16,3,"credulity"
"z5vs6sop",1,1,"trust"
"z5vs6sop",2,5,"trust"
"z5vs6sop",3,5,"mistrust"
"z5vs6sop",4,3,"mistrust"
"z5vs6sop",5,0,"credulity"
"z5vs6sop",6,0,"credulity"
"z5vs6sop",7,5,"trust"
"z5vs6sop",8,4,"trust"
"z5vs6sop",9,5,"mistrust"
"z5vs6sop",10,3,"catch"
"z5vs6sop",11,4,"mistrust"
"z5vs6sop",12,4,"credulity"
"z5vs6sop",13,0,"credulity"
"z5vs6sop",14,3,"trust"
"z5vs6sop",15,3,"mistrust"
"z5vs6sop",16,6,"credulity"
"nczwekue",1,4,"trust"
"nczwekue",2,5,"trust"
"nczwekue",3,4,"mistrust"
"nczwekue",4,4,"mistrust"
"nczwekue",5,1,"credulity"
"nczwekue",6,1,"credulity"
"nczwekue",7,4,"trust"
"nczwekue",8,5,"trust"
"nczwekue",9,4,"mistrust"
"nczwekue",10,3,"catch"
"nczwekue",11,2,"mistrust"
"nczwekue",12,1,"credulity"
"nczwekue",13,1,"credulity"
"nczwekue",14,4,"trust"
"nczwekue",15,3,"mistrust"
"nczwekue",16,4,"credulity"
"8pd1c53b",1,0,"trust"
"8pd1c53b",2,5,"trust"
"8pd1c53b",3,6,"mistrust"
"8pd1c53b",4,3,"mistrust"
"8pd1c53b",5,0,"credulity"
"8pd1c53b",6,3,"credulity"
"8pd1c53b",7,4,"trust"
"8pd1c53b",8,3,"trust"
"8pd1c53b",9,5,"mistrust"
"8pd1c53b",10,3,"catch"
"8pd1c53b",11,5,"mistrust"
"8pd1c53b",12,3,"credulity"
"8pd1c53b",13,4,"credulity"
"8pd1c53b",14,5,"trust"
"8pd1c53b",15,3,"mistrust"
"8pd1c53b",16,1,"credulity"
"a3gz2jhu",1,1,"trust"
"a3gz2jhu",2,1,"trust"
"a3gz2jhu",3,6,"mistrust"
"a3gz2jhu",4,4,"mistrust"
"a3gz2jhu",5,1,"credulity"
"a3gz2jhu",6,1,"credulity"
"a3gz2jhu",7,3,"trust"
"a3gz2jhu",8,5,"trust"
"a3gz2jhu",9,4,"mistrust"
"a3gz2jhu",10,3,"catch"
"a3gz2jhu",11,4,"mistrust"
"a3gz2jhu",12,3,"credulity"
"a3gz2jhu",13,1,"credulity"
"a3gz2jhu",14,1,"trust"
"a3gz2jhu",15,2,"mistrust"
"a3gz2jhu",16,3,"credulity"
"o7ve545n",1,5,"trust"
"o7ve545n",2,5,"trust"
"o7ve545n",3,4,"mistrust"
"o7ve545n",4,5,"mistrust"
"o7ve545n",5,1,"credulity"
"o7ve545n",6,0,"credulity"
"o7ve545n",7,5,"trust"
"o7ve545n",8,5,"trust"
"o7ve545n",9,4,"mistrust"
"o7ve545n",10,3,"catch"
"o7ve545n",11,4,"mistrust"
"o7ve545n",12,5,"credulity"
"o7ve545n",13,2,"credulity"
"o7ve545n",14,5,"trust"
"o7ve545n",15,3,"mistrust"
"o7ve545n",16,5,"credulity"
"t0omdjhl",1,2,"trust"
"t0omdjhl",2,4,"trust"
"t0omdjhl",3,5,"mistrust"
"t0omdjhl",4,5,"mistrust"
"t0omdjhl",5,1,"credulity"
"t0omdjhl",6,1,"credulity"
"t0omdjhl",7,4,"trust"
"t0omdjhl",8,4,"trust"
"t0omdjhl",9,1,"mistrust"
"t0omdjhl",10,3,"catch"
"t0omdjhl",11,2,"mistrust"
"t0omdjhl",12,1,"credulity"
"t0omdjhl",13,1,"credulity"
"t0omdjhl",14,2,"trust"
"t0omdjhl",15,3,"mistrust"
"t0omdjhl",16,2,"credulity"
"4g887d2x",1,2,"trust"
"4g887d2x",2,5,"trust"
"4g887d2x",3,5,"mistrust"
"4g887d2x",4,5,"mistrust"
"4g887d2x",5,0,"credulity"
"4g887d2x",6,1,"credulity"
"4g887d2x",7,4,"trust"
"4g887d2x",8,4,"trust"
"4g887d2x",9,5,"mistrust"
"4g887d2x",10,3,"catch"
"4g887d2x",11,4,"mistrust"
"4g887d2x",12,2,"credulity"
"4g887d2x",13,1,"credulity"
"4g887d2x",14,2,"trust"
"4g887d2x",15,3,"mistrust"
"4g887d2x",16,5,"credulity"
"gfas0c1r",1,0,"trust"
"gfas0c1r",2,4,"trust"
"gfas0c1r",3,6,"mistrust"
"gfas0c1r",4,6,"mistrust"
"gfas0c1r",5,1,"credulity"
"gfas0c1r",6,4,"credulity"
"gfas0c1r",7,2,"trust"
"gfas0c1r",8,5,"trust"
"gfas0c1r",9,6,"mistrust"
"gfas0c1r",10,3,"catch"
"gfas0c1r",11,6,"mistrust"
"gfas0c1r",12,2,"credulity"
"gfas0c1r",13,1,"credulity"
"gfas0c1r",14,1,"trust"
"gfas0c1r",15,5,"mistrust"
"gfas0c1r",16,4,"credulity"
"e2g97kd7",1,4,"trust"
"e2g97kd7",2,6,"trust"
"e2g97kd7",3,5,"mistrust"
"e2g97kd7",4,5,"mistrust"
"e2g97kd7",5,0,"credulity"
"e2g97kd7",6,0,"credulity"
"e2g97kd7",7,4,"trust"
"e2g97kd7",8,5,"trust"
"e2g97kd7",9,5,"mistrust"
"e2g97kd7",10,3,"catch"
"e2g97kd7",11,4,"mistrust"
"e2g97kd7",12,4,"credulity"
"e2g97kd7",13,1,"credulity"
"e2g97kd7",14,4,"trust"
"e2g97kd7",15,1,"mistrust"
"e2g97kd7",16,5,"credulity"
"yuujulja",1,5,"trust"
"yuujulja",2,4,"trust"
"yuujulja",3,2,"mistrust"
"yuujulja",4,1,"mistrust"
"yuujulja",5,0,"credulity"
"yuujulja",6,2,"credulity"
"yuujulja",7,6,"trust"
"yuujulja",8,6,"trust"
"yuujulja",9,3,"mistrust"
"yuujulja",10,3,"catch"
"yuujulja",11,1,"mistrust"
"yuujulja",12,0,"credulity"
"yuujulja",13,1,"credulity"
"yuujulja",14,5,"trust"
"yuujulja",15,0,"mistrust"
"yuujulja",16,2,"credulity"
"0fa5xdrz",1,6,"trust"
"0fa5xdrz",2,6,"trust"
"0fa5xdrz",3,4,"mistrust"
"0fa5xdrz",4,3,"mistrust"
"0fa5xdrz",5,1,"credulity"
"0fa5xdrz",6,1,"credulity"
"0fa5xdrz",7,6,"trust"
"0fa5xdrz",8,6,"trust"
"0fa5xdrz",9,3,"mistrust"
"0fa5xdrz",10,3,"catch"
"0fa5xdrz",11,1,"mistrust"
"0fa5xdrz",12,0,"credulity"
"0fa5xdrz",13,1,"credulity"
"0fa5xdrz",14,6,"trust"
"0fa5xdrz",15,0,"mistrust"
"0fa5xdrz",16,1,"credulity"
"2wbdhcfa",1,4,"trust"
